,Unnamed: 0.1,Unnamed: 0,db_id,original_sql,rewritten_sql,activated_rules,latency_org,latency_new,original_logical_plan
1080,,853,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND ci.person_id<504274 AND ci.role_id>2;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 1979) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id > 3263665 AND role_id > 1) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,['FILTER_INTO_JOIN'],3.583228429,3.425663312,
1081,916.0,916,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND ci.person_id>2378251 AND ci.role_id>10;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1) AS t222 INNER JOIN (SELECT * FROM cast_info WHERE person_id > 2378251 AND role_id > 10) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t222.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],2.808204492,2.760427237,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1082,,464,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND ci.role_id=2;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1) AS t213 INNER JOIN (SELECT * FROM cast_info WHERE role_id = 2) AS t214 ON t213.id = t214.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t213.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],2.387414614,2.316246748,
1083,,18,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<1959;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year < 1959) AS t INNER JOIN cast_info ON t.id = cast_info.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,['FILTER_INTO_JOIN'],10.95129853,10.44378797,
1084,,1626,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<1989 AND ci.role_id=1 AND mi_idx.info_type_id=101;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year < 1989) AS t282 INNER JOIN (SELECT * FROM cast_info WHERE role_id = 1) AS t283 ON t282.id = t283.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 101) AS t284 ON t282.id = t284.movie_id,['FILTER_INTO_JOIN'],4.108347813,4.034515063,
1085,1383.0,1383,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<1999 AND ci.person_id<2336398 AND ci.role_id>3;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year < 1999) AS t222 INNER JOIN (SELECT * FROM cast_info WHERE person_id < 2336398 AND role_id > 3) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t222.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],5.255621433,5.038455963,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1086,1625.0,1625,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<2005 AND ci.person_id>2341864;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year < 2005) AS t213 INNER JOIN (SELECT * FROM cast_info WHERE person_id > 2341864) AS t214 ON t213.id = t214.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t213.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],8.697704713,8.296717644,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1087,,334,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year=1995 AND mi_idx.info_type_id=99;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year = 1995) AS t213 INNER JOIN cast_info AS cast_info59 ON t213.id = cast_info59.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 99) AS t214 ON t213.id = t214.movie_id,['FILTER_INTO_JOIN'],1.119101763,1.082403739,
1088,,2117,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year>1981 AND ci.person_id<578210 AND ci.role_id=1;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year > 1981) AS t213 INNER JOIN (SELECT * FROM cast_info WHERE person_id < 578210 AND role_id = 1) AS t214 ON t213.id = t214.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t213.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],9.923605045,9.755492608,
1089,966.0,966,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year>1985;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year > 1985) AS t162 INNER JOIN cast_info AS cast_info61 ON t162.id = cast_info61.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t162.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],23.5097127,18.42539096,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1090,605.0,605,imdb,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year>2009 AND ci.person_id<359406 AND ci.role_id=3 AND mi_idx.info_type_id=99;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year > 2009) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id < 359406 AND role_id = 3) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 99) AS t1 ON t.id = t1.movie_id;,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_SCAN', 'JOIN_REDUCE_EXPRESSIONS', 'PROJECT_REDUCE_EXPRESSIONS', 'PROJECT_REMOVE']",2.575700601,2.369007905,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1091,322.0,322,imdb,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=3 AND t.production_year=2008 AND mi_idx.info_type_id<101;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 3 AND production_year = 2008) AS t222 INNER JOIN cast_info AS cast_info61 ON t222.id = cast_info61.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 101) AS t223 ON t222.id = t223.movie_id,['FILTER_INTO_JOIN'],3.209411701,3.160504977,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1092,,649,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=3 AND t.production_year>2000 AND mi_idx.info_type_id<100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 3 AND production_year > 2000) AS t213 INNER JOIN cast_info AS cast_info59 ON t213.id = cast_info59.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 100) AS t214 ON t213.id = t214.movie_id,['FILTER_INTO_JOIN'],0.907682975,0.860179027,
1093,873.0,873,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=4 AND ci.role_id=10;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 4) AS t213 INNER JOIN (SELECT * FROM cast_info WHERE role_id = 10) AS t214 ON t213.id = t214.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t213.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],4.588525136,4.446144263,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1094,235.0,235,imdb,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=4 AND t.production_year=1970 AND ci.role_id>4;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 4 AND production_year = 1970) AS t213 INNER JOIN (SELECT * FROM cast_info WHERE role_id > 4) AS t214 ON t213.id = t214.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t213.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],4.90738066,4.087094704,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1095,872.0,872,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=4 AND t.production_year=1991;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 4 AND production_year = 1991) AS t162 INNER JOIN cast_info AS cast_info61 ON t162.id = cast_info61.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t162.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],3.924650431,3.685772022,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1096,1019.0,1019,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=4 AND t.production_year=2004 AND mi_idx.info_type_id=99;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 4 AND production_year = 2004) AS t218 INNER JOIN cast_info AS cast_info60 ON t218.id = cast_info60.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 99) AS t219 ON t218.id = t219.movie_id,['FILTER_INTO_JOIN'],3.08916688,2.874840418,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1097,429.0,429,imdb,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=6 AND t.production_year>2011;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 6 AND production_year > 2011) AS t159 INNER JOIN cast_info AS cast_info60 ON t159.id = cast_info60.movie_id INNER JOIN movie_info_idx AS movie_info_idx60 ON t159.id = movie_info_idx60.movie_id,['FILTER_INTO_JOIN'],3.450025797,3.384498835,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1098,,1929,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND ci.person_id<2270381 AND ci.role_id>10 AND mi_idx.info_type_id<100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t271 INNER JOIN (SELECT * FROM cast_info WHERE person_id < 2270381 AND role_id > 10) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 100) AS t273 ON t271.id = t273.movie_id,['FILTER_INTO_JOIN'],2.159603675,2.082797527,
1099,,487,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND ci.person_id<2597390 AND ci.role_id>9;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year < 2012) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id = 2810118) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']",1.387953281,1.289292574,
1100,1189.0,1189,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND ci.person_id<3099303 AND mi_idx.info_type_id>100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t271 INNER JOIN (SELECT * FROM cast_info WHERE person_id < 3099303) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 100) AS t273 ON t271.id = t273.movie_id,['FILTER_INTO_JOIN'],10.85430241,10.79230038,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1101,756.0,756,imdb,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND ci.person_id=1706587 AND mi_idx.info_type_id<100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t271 INNER JOIN (SELECT * FROM cast_info WHERE person_id = 1706587) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 100) AS t273 ON t271.id = t273.movie_id,['FILTER_INTO_JOIN'],1.422822237,1.372332573,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1102,113.0,113,imdb,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND ci.person_id=2114770 AND mi_idx.info_type_id=100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t271 INNER JOIN (SELECT * FROM cast_info WHERE person_id = 2114770) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 100) AS t273 ON t271.id = t273.movie_id,['FILTER_INTO_JOIN'],1.436300039,1.407238881,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1103,1200.0,1200,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND ci.person_id=3422487;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t222 INNER JOIN (SELECT * FROM cast_info WHERE person_id = 3422487) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t222.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],1.392480612,1.347620726,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1104,1629.0,1629,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND ci.person_id>2861640;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t222 INNER JOIN (SELECT * FROM cast_info WHERE person_id > 2861640) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t222.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],8.032935619,7.845294078,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1105,,1459,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND ci.role_id<8 AND mi_idx.info_type_id<101;",SELECT * FROM (SELECT * FROM title WHERE production_year = 1985) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_type_id > 1) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info ON t.id = movie_info.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_SCAN', 'JOIN_REDUCE_EXPRESSIONS']",2.891687791,2.728028615,
1106,175.0,175,imdb,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND ci.role_id<8;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t213 INNER JOIN (SELECT * FROM cast_info WHERE role_id < 8) AS t214 ON t213.id = t214.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t213.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],20.16735299,19.99053899,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1107,,1636,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<1954;",SELECT * FROM (SELECT * FROM title WHERE production_year < 1964) AS t INNER JOIN (SELECT * FROM cast_info WHERE role_id = 1) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']",39.87298512,38.86925427,
1108,,1689,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<1959;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 2) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 7731) AS t0 ON title.id = t0.movie_id,['FILTER_INTO_JOIN'],4.426141659,4.186309497,
1109,274.0,274,imdb,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<1976 AND ci.person_id<622321 AND ci.role_id=7;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 1976) AS t217 INNER JOIN (SELECT * FROM cast_info WHERE person_id < 622321 AND role_id = 7) AS t218 ON t217.id = t218.movie_id INNER JOIN movie_info_idx AS movie_info_idx60 ON t217.id = movie_info_idx60.movie_id,['FILTER_INTO_JOIN'],1.879913727,1.868500233,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1110,1362.0,1362,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<1982 AND ci.person_id<1435145;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 1982) AS t213 INNER JOIN (SELECT * FROM cast_info WHERE person_id < 1435145) AS t214 ON t213.id = t214.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t213.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],6.149770419,6.029969374,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1111,699.0,699,imdb,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2011 AND ci.person_id<2947075 AND ci.role_id=4 AND mi_idx.info_type_id>99;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 2011) AS t271 INNER JOIN (SELECT * FROM cast_info WHERE person_id < 2947075 AND role_id = 4) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 99) AS t273 ON t271.id = t273.movie_id,['FILTER_INTO_JOIN'],5.055615425,4.019471804,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1112,,872,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=1979 AND ci.person_id>3263665 AND ci.role_id>1;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 4 AND production_year < 2004) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 10074) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],1.234762351,1.173042933,
1113,905.0,905,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=1988 AND mi_idx.info_type_id>100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 1988) AS t213 INNER JOIN cast_info AS cast_info59 ON t213.id = cast_info59.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 100) AS t214 ON t213.id = t214.movie_id,['FILTER_INTO_JOIN'],2.658346732,2.598342578,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1114,1503.0,1503,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=1990 AND mi_idx.info_type_id>100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 1990) AS t217 INNER JOIN cast_info AS cast_info60 ON t217.id = cast_info60.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 100) AS t218 ON t217.id = t218.movie_id,['FILTER_INTO_JOIN'],2.739468257,2.70191741,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
1115,218.0,218,imdb,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=2011 AND ci.role_id>2 AND mi_idx.info_type_id>99;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 2011) AS t277 INNER JOIN (SELECT * FROM cast_info WHERE role_id > 2) AS t278 ON t277.id = t278.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 99) AS t279 ON t277.id = t279.movie_id,['FILTER_INTO_JOIN'],4.889451345,4.822067102,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
