,Unnamed: 0,db_id,original_sql,rewritten_sql,activated_rules,original_logical_plan
187,187,imdb,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id<1684;",SELECT * FROM title AS title59 INNER JOIN movie_info_idx AS movie_info_idx59 ON title59.id = movie_info_idx59.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 1684) AS t155 ON title59.id = t155.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
188,188,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year<2012 AND mi.info_type_id>16;",SELECT * FROM (SELECT * FROM title WHERE production_year < 2012) AS t217 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 16) AS t218 ON t217.id = t218.movie_id INNER JOIN movie_info_idx AS movie_info_idx60 ON t217.id = movie_info_idx60.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
189,189,imdb,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id<2642 AND mc.company_type_id=1;",SELECT * FROM title AS title59 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 2642 AND company_type_id = 1) AS t155 ON title59.id = t155.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON title59.id = movie_info_idx59.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
190,190,imdb,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=7 AND t.production_year<2008 AND mi.info_type_id=3;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 2008) AS t222 INNER JOIN movie_companies AS movie_companies61 ON t222.id = movie_companies61.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 3) AS t223 ON t222.id = t223.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
191,191,imdb,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=1961 AND ci.person_id>2168135 AND mi_idx.info_type_id=101;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year = 1961) AS t271 INNER JOIN (SELECT * FROM cast_info WHERE person_id > 2168135) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 101) AS t273 ON t271.id = t273.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
192,192,imdb,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND ci.person_id<720856 AND mk.keyword_id<722;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t271 INNER JOIN (SELECT * FROM cast_info WHERE person_id < 720856) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 722) AS t273 ON t271.id = t273.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
193,193,imdb,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND ci.person_id<2749069;",SELECT * FROM title AS title61 INNER JOIN movie_companies AS movie_companies61 ON title61.id = movie_companies61.movie_id INNER JOIN (SELECT * FROM cast_info WHERE person_id < 2749069) AS t162 ON title61.id = t162.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
194,194,imdb,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>2362641 AND ci.role_id<3;",SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id > 2362641 AND role_id < 3) AS t ON title.id = t.movie_id INNER JOIN movie_info ON title.id = movie_info.movie_id;,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
195,195,imdb,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>6217;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 6217) AS t ON title.id = t.movie_id;,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
196,196,imdb,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id<3642;",SELECT * FROM title AS title59 INNER JOIN movie_companies AS movie_companies59 ON title59.id = movie_companies59.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 3642) AS t155 ON title59.id = t155.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
197,197,imdb,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year=2005 AND ci.role_id>1 AND mk.keyword_id>5908;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year = 2005) AS t277 INNER JOIN (SELECT * FROM cast_info WHERE role_id > 1) AS t278 ON t277.id = t278.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 5908) AS t279 ON t277.id = t279.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
198,198,imdb,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND ci.person_id>2334804 AND ci.role_id=10 AND mk.keyword_id>33543;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7) AS t271 INNER JOIN (SELECT * FROM cast_info WHERE person_id > 2334804 AND role_id = 10) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 33543) AS t273 ON t271.id = t273.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
199,199,imdb,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year=2008 AND ci.role_id=8 AND mk.keyword_id=5434;",SELECT * FROM (SELECT * FROM title WHERE production_year = 2008) AS t271 INNER JOIN (SELECT * FROM cast_info WHERE role_id = 8) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 5434) AS t273 ON t271.id = t273.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
200,200,imdb,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_type_id<2 AND mk.keyword_id>583;",SELECT * FROM title AS title59 INNER JOIN (SELECT * FROM movie_companies WHERE company_type_id < 2) AS t213 ON title59.id = t213.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 583) AS t214 ON title59.id = t214.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
201,201,imdb,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND ci.person_id<2878634 AND ci.role_id<2;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1) AS t222 INNER JOIN (SELECT * FROM cast_info WHERE person_id < 2878634 AND role_id < 2) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t222.id = movie_info_idx61.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
202,202,imdb,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id>3 AND ci.person_id>3549070;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 3) AS t222 INNER JOIN (SELECT * FROM cast_info WHERE person_id > 3549070) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info AS movie_info61 ON t222.id = movie_info61.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
203,203,imdb,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year<2010 AND ci.person_id>2916473 AND ci.role_id>2 AND mi.info_type_id<16;",SELECT * FROM (SELECT * FROM title WHERE production_year < 2010) AS t282 INNER JOIN (SELECT * FROM cast_info WHERE person_id > 2916473 AND role_id > 2) AS t283 ON t282.id = t283.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 16) AS t284 ON t282.id = t284.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
204,204,imdb,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mi.info_type_id=17;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7) AS t222 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 17) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_keyword AS movie_keyword61 ON t222.id = movie_keyword61.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
205,205,imdb,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id>1427417;",SELECT * FROM title AS title59 INNER JOIN (SELECT * FROM cast_info WHERE person_id > 1427417) AS t155 ON title59.id = t155.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON title59.id = movie_info_idx59.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
206,206,imdb,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id>16 AND mk.keyword_id<3311;",SELECT * FROM title AS title61 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 16) AS t222 ON title61.id = t222.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 3311) AS t223 ON title61.id = t223.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
207,207,imdb,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id=949639;",SELECT * FROM title AS title60 INNER JOIN (SELECT * FROM cast_info WHERE person_id = 949639) AS t158 ON title60.id = t158.movie_id INNER JOIN movie_info AS movie_info60 ON title60.id = movie_info60.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
208,208,imdb,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year<2012 AND mi_idx.info_type_id=101;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year < 2012) AS t222 INNER JOIN movie_info AS movie_info61 ON t222.id = movie_info61.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 101) AS t223 ON t222.id = t223.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
209,209,imdb,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=7 AND ci.person_id=1900760;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t222 INNER JOIN (SELECT * FROM cast_info WHERE person_id = 1900760) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info AS movie_info61 ON t222.id = movie_info61.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
210,210,imdb,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year<2008 AND mc.company_id<2609 AND mc.company_type_id=2 AND mk.keyword_id=24050;","SELECT * FROM (SELECT * FROM (SELECT * FROM title WHERE production_year < 2008) AS t, (SELECT * FROM movie_companies WHERE company_id < 2609 AND company_type_id = 2) AS t0 WHERE t.id = t0.movie_id) AS t1, (SELECT * FROM movie_keyword WHERE keyword_id = 24050) AS t2 WHERE t1.id = t2.movie_id;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
211,211,imdb,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id>6 AND mc.company_type_id=1 AND mk.keyword_id<45802;",SELECT * FROM title AS title61 INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 6 AND company_type_id = 1) AS t222 ON title61.id = t222.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 45802) AS t223 ON title61.id = t223.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
212,212,imdb,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year=2012 AND ci.person_id>2648471 AND mi.info_type_id=1;",SELECT * FROM (SELECT * FROM title WHERE production_year = 2012) AS t282 INNER JOIN (SELECT * FROM cast_info WHERE person_id > 2648471) AS t283 ON t282.id = t283.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 1) AS t284 ON t282.id = t284.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
213,213,imdb,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=2 AND t.production_year>2005 AND ci.person_id>2467169 AND mi.info_type_id=3;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 2 AND production_year > 2005) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id > 2467169) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 3) AS t1 ON t.id = t1.movie_id;,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
214,214,imdb,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year=2012 AND ci.role_id>1;",SELECT * FROM (SELECT * FROM title WHERE production_year = 2012) AS t218 INNER JOIN (SELECT * FROM cast_info WHERE role_id > 1) AS t219 ON t218.id = t219.movie_id INNER JOIN movie_info AS movie_info60 ON t218.id = movie_info60.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
215,215,imdb,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id<21737 AND mc.company_type_id>1 AND ci.role_id=10;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 21737 AND company_type_id > 1) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM cast_info WHERE role_id = 10) AS t0 ON title.id = t0.movie_id;,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
216,216,imdb,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1967 AND mc.company_id>252 AND mi_idx.info_type_id<100;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1967) AS t282 INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 252) AS t283 ON t282.id = t283.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 100) AS t284 ON t282.id = t284.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
217,217,imdb,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=7 AND ci.person_id>455264 AND ci.role_id=10;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t222 INNER JOIN (SELECT * FROM cast_info WHERE person_id > 455264 AND role_id = 10) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info AS movie_info61 ON t222.id = movie_info61.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
218,218,imdb,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=1 AND mk.keyword_id<19127;",SELECT * FROM title AS title60 INNER JOIN (SELECT * FROM cast_info WHERE role_id = 1) AS t217 ON title60.id = t217.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 19127) AS t218 ON title60.id = t218.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
219,219,imdb,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2012 AND mi_idx.info_type_id<101;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 2012) AS t222 INNER JOIN movie_companies AS movie_companies61 ON t222.id = movie_companies61.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 101) AS t223 ON t222.id = t223.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
220,220,imdb,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<2613030 AND ci.role_id>1;",SELECT * FROM title AS title59 INNER JOIN (SELECT * FROM cast_info WHERE person_id < 2613030 AND role_id > 1) AS t155 ON title59.id = t155.movie_id INNER JOIN movie_keyword AS movie_keyword59 ON title59.id = movie_keyword59.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
221,221,imdb,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year<1986 AND ci.role_id<2 AND mi.info_type_id>2;",SELECT * FROM (SELECT * FROM title WHERE production_year < 1986) AS t282 INNER JOIN (SELECT * FROM cast_info WHERE role_id < 2) AS t283 ON t282.id = t283.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 2) AS t284 ON t282.id = t284.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
